開講年度,開講学期,曜日,時限,教員,科目名,授業番号,単位数,シラバスURL,科目区分,学部コード
2023,後期,月,3限,滝波章弘,人文地理学特論IV,S0146,2,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/1/2023_51_S0146.html,都市環境学部専門教育科目,51
2023,後期,火,金,5限,田中 学,高分子化学特論Ａ,S0156,1,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/2/2023_51_S0156.html,都市環境学部専門教育科目,51
2023,前期,木,3限,荒井 康裕,環境システム特別セミナーI,S0183,2,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/4/2023_51_S0183.html,,51
2023,前期,木,3限,上野 敦,安全防災特別セミナーI,S0184,2,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/4/2023_51_S0184.html,,51
2023,前期,木,3限,小根山 裕之,社会基盤特別セミナーI,S0185,2,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/4/2023_51_S0185.html,,51
2023,後期,木,3限,荒井 康裕,環境システム特別セミナーII,S0192,2,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/4/2023_51_S0192.html,,51
2023,後期,木,3限,上野 敦,安全防災特別セミナーII,S0193,2,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/4/2023_51_S0193.html,,51
2023,後期,木,3限,小根山 裕之,社会基盤特別セミナーII,S0194,2,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/4/2023_51_S0194.html,,51
2023,前期,木,木,4限,5限,吉田 圭一郎,地理環境科学特別セミナーI,S0201,2,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/4/2023_51_S0201.html,,51
2023,後期,木,木,4限,5限,吉田 圭一郎,地理環境科学特別セミナーII,S0202,2,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/4/2023_51_S0202.html,,51
2023,前期,木,木,4限,5限,吉田 圭一郎,地理環境科学特別セミナーIII,S0204,2,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/4/2023_51_S0204.html,,51
2023,後期,木,木,4限,5限,吉田 圭一郎,地理環境科学特別セミナーIV,S0205,2,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/4/2023_51_S0205.html,,51
2023,後期,火,金,5限,山登正文,高分子化学特論Ｂ,S0211,1,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/2/2023_51_S0211.html,都市環境学部専門教育科目,51
2023,前期,木,2限,立花宏,計算機化学特論,S0215,2,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/4/2023_51_S0215.html,都市環境学部専門教育科目,51
2023,前期,金,2限,角田誠,建築生産特論Ⅱ,S0217,2,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/5/2023_51_S0217.html,都市環境学部専門教育科目,51
2023,前期,水,水,4限,5限,伊藤 史子,都市住居論特論,S0219,2,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/3/2023_51_S0219.html,,51
2023,後期,金,2限,壁谷澤 寿一,鉄筋コンクリート構造特論I,S0221,2,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/5/2023_51_S0221.html,,51
2023,前期,月,月,3限,4限,竹宮 健司,建築計画特論I,S0226,2,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/1/2023_51_S0226.html,,51
2023,集中,他,0限,竹宮 健司,建築計画特論II,S0236,2,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/9/2023_51_S0236.html,,51
2023,集中,他,0限,佐藤潔,分子計測化学特論II,S0254,1,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/9/2023_51_S0254.html,都市環境学部専門教育科目,51
2023,集中,他,0限,梶原浩一,エネルギーデバイス化学特論II,S0257,1,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/9/2023_51_S0257.html,都市環境学部専門教育科目,51
2023,集中,他,0限,石田 玉青,環境分子化学特論II,S0258,1,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/9/2023_51_S0258.html,都市環境学部専門教育科目,51
2023,集中,他,0限,首藤 登志夫,環境調和化学特論II,S0259,1,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/9/2023_51_S0259.html,,51
2023,集中,他,0限,滝波章弘,地理環境科学学外体験実習,S0260,2,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/9/2023_51_S0260.html,,51
2023,集中,他,0限,北山 和宏,インターンシップ,S0261,2,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/9/2023_51_S0261.html,,51
2023,集中,他,0限,吉田 圭一郎,野外調査・実験III,S0265,6,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/9/2023_51_S0265.html,,51
2023,集中,他,0限,吉田 圭一郎,野外調査・実験II,S0266,2,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/9/2023_51_S0266.html,,51
2023,集中,他,0限,朝山章一郎,先端機能物質化学特論II,S0267,1,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/9/2023_51_S0267.html,都市環境学部専門教育科目,51
2023,後期,他,0限,久保 由治,先端物質デザイン化学特論II,S0268,1,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/9/2023_51_S0268.html,都市環境学部専門教育科目,51
2023,集中,他,0限,吉田 圭一郎,野外調査・実験I,S0269,6,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/9/2023_51_S0269.html,,51
2023,前期,金,6限,高橋 日出男,都市環境科学特別講義第１,S0290,2,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/5/2023_51_S0290.html,,51
2023,前期,火,2限,中嶋 秀,都市環境科学特別講義第２,S0291,2,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/2/2023_51_S0291.html,,51
2023,後期,火,2限,鈴木毅彦,都市環境科学特別講義第４,S0293,2,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/2/2023_51_S0293.html,,51
2023,後期,木,3限,鳥海 基樹,都市設計特論,S0314,2,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/4/2023_51_S0314.html,,51
2023,前期,火,火,1限,2限,饗庭 伸,参加型ワークショップ特論,S0316,2,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/2/2023_51_S0316.html,,51
2023,後期,月,水,1限,久保 由治,超分子構造化学特論Ａ,S0320,1,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/1/2023_51_S0320.html,都市環境学部専門教育科目,51
2023,後期,月,水,5限,瀬高 渉,超分子構造化学特論Ｂ,S0321,1,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/1/2023_51_S0321.html,都市環境学部専門教育科目,51
2023,後期,火,金,1限,天野 史章,応用無機材料化学特論Ａ,S0322,1,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/2/2023_51_S0322.html,都市環境学部専門教育科目,51
2023,後期,火,金,5限,梶原浩一,応用無機材料化学特論Ｂ,S0323,1,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/2/2023_51_S0323.html,都市環境学部専門教育科目,51
2023,後期,木,4限,千木良 雅弘,地理環境科学特論Ⅰ,S0363,2,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/4/2023_51_S0363.html,,51
2023,前期,月,2限,松山 洋,地理情報学講究Ⅱ,S0373,2,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/1/2023_51_S0373.html,都市環境学部専門教育科目,51
2023,後期,月,5限,菅原 広史,地理環境科学特論Ⅳ,S0375,2,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/1/2023_51_S0375.html,,51
2023,集中,他,0限,水野 一晴,地理環境科学特論Ⅲ,S0382,2,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/9/2023_51_S0382.html,,51
2023,集中,他,0限,阿曽 真紀子,インターンシップⅠ,S0386,2,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/9/2023_51_S0386.html,,51
2023,前期,金,5限,川東 正幸,環境地理学特論Ⅱ,S0395,2,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/5/2023_51_S0395.html,都市環境学部専門教育科目,51
2023,集中,他,0限,中村 尚,地理環境科学特論Ⅱ,S0398,2,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/9/2023_51_S0398.html,,51
2023,集中,他,0限,藤田（久木元）美琴,地理環境科学特論Ⅴ,S0400,2,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/9/2023_51_S0400.html,都市環境学部専門教育科目,51
2023,後期,火,火,3限,4限,伊藤 喜彦,建築史学特論Ⅱ,S0402,2,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/2/2023_51_S0402.html,,51
2023,集中,他,0限,小口 高,空間情報科学特論Ⅰ,S0408,2,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/9/2023_51_S0408.html,都市環境学部専門教育科目,51
2023,前期,月,2限,石田 玉青,環境応用化学特別セミナーⅠ,S0412,1,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/1/2023_51_S0412.html,,51
2023,後期,月,2限,石田 玉青,環境応用化学特別セミナーⅡ,S0413,1,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/1/2023_51_S0413.html,,51
2023,前期,月,2限,石田 玉青,環境応用化学特別セミナーⅢ,S0414,1,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/1/2023_51_S0414.html,,51
2023,後期,月,2限,石田 玉青,環境応用化学特別セミナーⅣ,S0415,1,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/1/2023_51_S0415.html,,51
2023,前期,他,他,1限,2限,石田 玉青,環境応用化学特別実験Ⅰ,S0416,2,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/9/2023_51_S0416.html,,51
2023,後期,他,他,1限,2限,石田 玉青,環境応用化学特別実験Ⅱ,S0417,2,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/9/2023_51_S0417.html,,51
2023,前期,他,他,1限,2限,石田 玉青,環境応用化学特別実験Ⅲ,S0418,2,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/9/2023_51_S0418.html,,51
2023,後期,他,他,1限,2限,石田 玉青,環境応用化学特別実験Ⅳ,S0419,2,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/9/2023_51_S0419.html,,51
2023,前期,木,木,1限,2限,石田 玉青,環境応用化学実験Ⅰ,S0420,2,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/4/2023_51_S0420.html,,51
2023,後期,木,木,1限,2限,石田 玉青,環境応用化学実験Ⅱ,S0421,2,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/4/2023_51_S0421.html,,51
2023,前期,木,木,3限,4限,石田 玉青,環境応用化学実験Ⅲ,S0422,2,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/4/2023_51_S0422.html,,51
2023,後期,木,木,3限,4限,石田 玉青,環境応用化学実験Ⅳ,S0423,2,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/4/2023_51_S0423.html,,51
2023,前期,金,金,1限,2限,石田 玉青,環境応用化学セミナーⅠ,S0424,1,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/5/2023_51_S0424.html,,51
2023,後期,金,金,1限,2限,石田 玉青,環境応用化学セミナーⅡ,S0425,1,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/5/2023_51_S0425.html,,51
2023,前期,金,金,3限,4限,石田 玉青,環境応用化学セミナーⅢ,S0426,1,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/5/2023_51_S0426.html,,51
2023,後期,金,金,3限,4限,石田 玉青,環境応用化学セミナーⅣ,S0427,1,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/5/2023_51_S0427.html,,51
2023,集中,他,0限,相原 健郎,インターンシップⅡ,S0435,2,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/9/2023_51_S0435.html,,51
2023,集中,他,0限,角田誠,建築意匠設計実務インターンシップⅠ,S0438,6,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/9/2023_51_S0438.html,,51
2023,集中,他,0限,角田誠,建築環境システム設計実務インターンシップⅠ,S0440,6,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/9/2023_51_S0440.html,,51
2023,集中,他,0限,角田誠,建築構造設計実務インターンシップⅠ,S0442,6,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/9/2023_51_S0442.html,,51
2023,後期,他,0限,小泉 雅生,建築設計演習,S0444,2,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/9/2023_51_S0444.html,,51
2023,後期,他,0限,小泉 雅生,建築設計実践,S0445,2,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/9/2023_51_S0445.html,,51
2023,前期,火,火,3限,4限,鈴木毅彦,地理環境科学演習Ⅴ（地形地質）,S0480,2,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/2/2023_51_S0480.html,,51
2023,後期,火,火,3限,4限,鈴木毅彦,地理環境科学演習Ⅵ（地形地質）,S0481,2,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/2/2023_51_S0481.html,,51
2023,前期,火,火,3限,4限,高橋 日出男,地理環境科学演習Ⅴ（気候）,S0482,2,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/2/2023_51_S0482.html,,51
2023,後期,火,火,3限,4限,高橋 日出男,地理環境科学演習Ⅵ（気候）,S0483,2,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/2/2023_51_S0483.html,,51
2023,前期,火,火,3限,4限,川東 正幸,地理環境科学演習Ⅴ（環境地理）,S0484,2,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/2/2023_51_S0484.html,,51
2023,後期,火,火,3限,4限,川東 正幸,地理環境科学演習Ⅵ（環境地理）,S0485,2,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/2/2023_51_S0485.html,,51
2023,前期,水,水,3限,4限,松山 洋,地理環境科学演習Ⅴ（地理情報）,S0488,2,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/3/2023_51_S0488.html,,51
2023,後期,水,水,3限,4限,松山 洋,地理環境科学演習Ⅵ（地理情報）,S0489,2,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/3/2023_51_S0489.html,,51
2023,前期,水,水,3限,4限,若林 芳樹,地理環境科学演習Ⅴ（都市人文）,S0490,2,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/3/2023_51_S0490.html,,51
2023,後期,水,水,3限,4限,若林 芳樹,地理環境科学演習Ⅵ（都市人文）,S0491,2,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/3/2023_51_S0491.html,,51
2023,前期,月,月,1限,2限,荒井 康裕,環境システム工学講究Ⅰ,S0492,4,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/1/2023_51_S0492.html,,51
2023,前期,火,火,1限,2限,荒井 康裕,環境システム工学講究Ⅱ,S0493,4,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/2/2023_51_S0493.html,,51
2023,前期,水,水,1限,2限,荒井 康裕,環境システム工学講究Ⅲ,S0494,4,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/3/2023_51_S0494.html,,51
2023,前期,木,木,1限,2限,荒井 康裕,環境システム工学講究Ⅳ,S0495,4,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/4/2023_51_S0495.html,,51
2023,前期,金,金,1限,2限,荒井 康裕,環境システム工学講究Ⅴ,S0496,4,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/5/2023_51_S0496.html,,51
2023,前期,月,月,3限,4限,上野 敦,安全防災工学講究Ⅰ,S0497,4,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/1/2023_51_S0497.html,,51
2023,前期,火,火,3限,4限,上野 敦,安全防災工学講究Ⅱ,S0498,4,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/2/2023_51_S0498.html,,51
2023,前期,水,水,3限,4限,上野 敦,安全防災工学講究Ⅲ,S0499,4,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/3/2023_51_S0499.html,,51
2023,前期,木,木,3限,4限,上野 敦,安全防災工学講究Ⅳ,S0500,4,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/4/2023_51_S0500.html,,51
2023,前期,金,金,3限,4限,上野 敦,安全防災工学講究Ⅴ,S0501,4,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/5/2023_51_S0501.html,,51
2023,前期,月,月,1限,2限,小根山 裕之,社会基盤工学講究Ⅰ,S0502,4,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/1/2023_51_S0502.html,,51
2023,前期,火,火,1限,2限,小根山 裕之,社会基盤工学講究Ⅱ,S0503,4,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/2/2023_51_S0503.html,,51
2023,前期,水,水,1限,2限,小根山 裕之,社会基盤工学講究Ⅲ,S0504,4,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/3/2023_51_S0504.html,,51
2023,前期,木,木,1限,2限,小根山 裕之,社会基盤工学講究Ⅳ,S0505,4,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/4/2023_51_S0505.html,,51
2023,前期,金,金,1限,2限,小根山 裕之,社会基盤工学講究Ⅴ,S0506,4,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/5/2023_51_S0506.html,,51
2023,前期,月,月,月,月,1限,2限,3限,4限,一ノ瀬 雅之,建築学特別研究Ⅰ,S0507,5,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/1/2023_51_S0507.html,,51
2023,後期,月,月,月,月,1限,2限,3限,4限,一ノ瀬 雅之,建築学特別研究Ⅱ,S0508,5,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/1/2023_51_S0508.html,,51
2023,前期,火,火,火,火,1限,2限,3限,4限,一ノ瀬 雅之,建築学特別研究Ⅲ,S0509,5,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/2/2023_51_S0509.html,,51
2023,後期,火,火,火,火,1限,2限,3限,4限,一ノ瀬 雅之,建築学特別研究Ⅳ,S0510,5,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/2/2023_51_S0510.html,,51
2023,前期,水,水,水,水,1限,2限,3限,4限,一ノ瀬 雅之,建築学特別研究Ⅴ,S0511,5,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/3/2023_51_S0511.html,,51
2023,後期,水,水,水,水,1限,2限,3限,4限,一ノ瀬 雅之,建築学特別研究Ⅵ,S0512,5,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/3/2023_51_S0512.html,,51
2023,前期,火,火,1限,2限,川上浩良,先端機能物質化学講究Ⅰ,S0513,4,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/2/2023_51_S0513.html,,51
2023,後期,火,火,1限,2限,川上浩良,先端機能物質化学講究Ⅱ,S0514,4,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/2/2023_51_S0514.html,,51
2023,前期,水,水,1限,2限,久保 由治,先端物質デザイン化学講究Ⅰ,S0515,4,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/3/2023_51_S0515.html,,51
2023,後期,水,水,1限,2限,久保 由治,先端物質デザイン化学講究Ⅱ,S0516,4,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/3/2023_51_S0516.html,,51
2023,前期,月,月,3限,4限,梶原浩一,エネルギーデバイス化学講究Ⅰ,S0517,4,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/1/2023_51_S0517.html,,51
2023,後期,月,月,3限,4限,梶原浩一,エネルギーデバイス化学講究Ⅱ,S0518,4,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/1/2023_51_S0518.html,,51
2023,前期,月,月,1限,2限,高木慎介,環境分子化学講究Ⅰ,S0519,4,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/1/2023_51_S0519.html,,51
2023,後期,月,月,1限,2限,高木慎介,環境分子化学講究Ⅱ,S0520,4,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/1/2023_51_S0520.html,,51
2023,前期,火,火,3限,4限,中嶋 秀,分子計測化学講究Ⅰ,S0521,4,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/2/2023_51_S0521.html,,51
2023,後期,火,火,3限,4限,中嶋 秀,分子計測化学講究Ⅱ,S0522,4,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/2/2023_51_S0522.html,,51
2023,前期,水,水,3限,4限,宍戸 哲也,環境調和化学講究Ⅰ,S0523,4,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/3/2023_51_S0523.html,,51
2023,後期,水,水,3限,4限,宍戸 哲也,環境調和化学講究Ⅱ,S0524,4,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/3/2023_51_S0524.html,,51
2023,前期,他,0限,市古 太郎,都市政策科学特別研究A,S0525,2,http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/9/2023_51_S0525.html,,51
